age,gender,marital_status,education_level,years_experience,skill_score,certifications,job_role,department,job_level,employment_type,remote_status,performance_score,projects_completed,overtime_hours,company_size,location,monthly_salary
53,Male,Married,high school ,5.541173659911542,9,4,Product Manager,IT,Mid,Permanent,Hybrid,1,5,9.8,Small,Kigali,997901
38,Male,Married,bachelor ,5.508413442373652,5,4,IT Support,Security,Junior,Permanent,Remote,5,5,18.3,Large,Lagos,631513
50,Female,Single,ph.d,16.85880793728866,3,3,Data Analyst,Operations,Senior,Permanent,Remote,2,6,6.4,Large,Kigali,1598227
46,Male,Single,High School,,4,0,Data Scientist,IT,Junior,Permanent,Remote,3,4,6.8,Large,Lagos,426165
36,Male,Single,high school ,1.85613805348222,2,4,DevOps Engineer,Engineering,Junior,Permanent,Onsite,1,9,13.8,Small,Lagos,518892
33,Female,Single,high school ,2.6317562602982214,7,5,Data Analyst,Product,Senior,Permanent,Remote,4,2,14.7,Medium,Nairobi,866488
59,Other,Single,ph.d,14.15609096363604,4,0,Data Analyst,Data,Junior,Permanent,Hybrid,4,2,1.2,Small,Kigali,982351
53,Male,Single,BSc,4.421546775831804,4,4,IT Support,Product,Mid,Permanent,Remote,2,7,2.8,Small,Johannesburg,861074
46,Male,Married,bachelor ,7.960835499382681,8,0,DevOps Engineer,IT,Junior,Permanent,Remote,4,4,15.8,Medium,Johannesburg,983378
21,Male,Single,bachelor ,5.103687188310705,10,5,Data Scientist,Product,Mid,Permanent,Hybrid,3,6,15.6,Large,Lagos,1053259
58,Male,Single,MSc,9.41280136932355,5,5,DevOps Engineer,IT,Junior,Contract,Remote,1,7,0.3,Small,Johannesburg,1064282
22,Male,Married,Bachelor,6.949145809154026,3,0,Software Engineer,Operations,Senior,Permanent,Hybrid,2,4,10.5,Medium,Kigali,1137013
26,Female,Single,ph.d,8.012396784798288,6,0,DevOps Engineer,Data,Mid,Contract,Onsite,3,6,0,Small,Nairobi,1015908
58,Male,Married,BSc,12.148985485212723,8,1,DevOps Engineer,Operations,Mid,Permanent,Onsite,2,5,10.9,Small,Lagos,1367307
44,Female,Married,ph.d,8.761078587395861,10,5,IT Support,Data,Senior,Permanent,Remote,4,8,8.2,Small,Lagos,1190869
38,Male,Divorced,High School,4.059730490174952,1,5,DevOps Engineer,Operations,Junior,Permanent,Onsite,3,9,9.8,Medium,Kigali,878550
47,Male,Married,PhD,8.2482681963543,9,3,Product Manager,Security,Mid,Permanent,Onsite,4,7,12.5,Medium,Lagos,1089194
28,Female,Single,high school ,16.674610993391546,4,4,Data Scientist,Operations,Junior,Permanent,Remote,4,5,9.7,Small,Nairobi,1093398
48,Male,Married,PhD,9.259881876015031,5,4,Software Engineer,Product,Junior,Permanent,Hybrid,3,5,2,Large,Johannesburg,951342
30,Male,Single,bachelor ,7.607638619916009,10,1,Software Engineer,Data,Junior,Permanent,Hybrid,1,5,11.2,Medium,Lagos,759359
37,Male,Married,high school ,1.517788188957197,3,0,Data Scientist,Product,Senior,Permanent,Hybrid,5,5,6,Small,Johannesburg,888629
49,Male,Single,high school ,9.897674122659819,9,0,Product Manager,Operations,Mid,Permanent,Hybrid,1,7,1.1,Small,Nairobi,1144859
26,Male,Married,Master,10.488907520726876,6,4,Data Analyst,Product,Mid,Permanent,Hybrid,1,6,17.2,Large,Johannesburg,1136903
34,Male,Married,Bachelor,8.2508925871492,1,2,IT Support,IT,Senior,Permanent,Remote,1,4,7.2,Medium,Nairobi,1066865
42,Male,Married,Bachelor,7.456376476375191,9,4,Product Manager,Security,Mid,Permanent,Onsite,2,4,12.4,Large,Johannesburg,963573
26,Male,Married,ph.d,18.33015872469574,5,4,DevOps Engineer,Operations,Mid,Permanent,Hybrid,5,5,8,Large,Lagos,1406205
46,Other,Single,BSc,10.421710996497627,3,1,Software Engineer,IT,Senior,Permanent,Onsite,2,5,17,Large,Johannesburg,1062598
59,Male,Single,MSc,11.960113047371854,4,0,DevOps Engineer,Security,Junior,Contract,Hybrid,2,4,16.5,Small,Lagos,1171806
32,Male,Married,BSc,7.267528617687286,5,3,Product Manager,Operations,Junior,Permanent,Remote,4,4,12.9,Large,Johannesburg,883897
55,Female,Single,high school ,6.473622327847777,1,4,Data Analyst,IT,Mid,Contract,Remote,2,9,10,Medium,Nairobi,644007
34,Female,Single,PhD,9.528396310808564,10,4,DevOps Engineer,Security,Mid,Contract,Onsite,1,6,10.3,Large,Nairobi,1111685
42,Male,Married,ph.d,6.469828551188276,3,3,Product Manager,IT,Junior,Contract,Onsite,1,6,13.5,Small,Lagos,831638
43,Male,Married,high school ,6.798264061287608,7,1,Product Manager,Operations,Junior,Permanent,Onsite,4,7,14.9,Large,Nairobi,935747
27,Female,Single,high school ,8.852822727497449,9,2,DevOps Engineer,IT,Junior,Permanent,Onsite,5,5,1.7,Medium,Lagos,928730
45,Male,Married,bachelor ,4.948760617530675,6,1,Software Engineer,Data,Senior,Permanent,Remote,3,4,17.6,Small,Nairobi,1073975
33,Female,Single,PhD,7.881636860238469,4,4,Product Manager,IT,Senior,Permanent,Onsite,3,3,5.5,Large,Nairobi,1269991
41,Female,Single,BSc,7.320336586104204,4,1,DevOps Engineer,Operations,Junior,Permanent,Hybrid,5,5,9.3,Small,Kigali,809915
30,Male,Single,BSc,10.868102549816133,9,5,IT Support,Security,Mid,Permanent,Remote,5,8,11.9,Medium,Kigali,1017148
29,Male,Married,MSc,4.554742647391706,1,3,Data Scientist,Data,Mid,Permanent,Hybrid,2,9,10.7,Large,Nairobi,720084
35,Female,Married,bachelor ,,6,1,DevOps Engineer,Data,Junior,Permanent,Remote,2,8,5.1,Medium,Nairobi,660439
22,Male,Single,ph.d,5.757460319429298,4,4,Software Engineer,Data,Senior,Permanent,Remote,2,4,9.1,Medium,Kigali,1125570
45,Male,Married,bachelor ,8.589144090898989,3,3,Data Scientist,Product,Mid,Permanent,Hybrid,1,0,13.9,Medium,Nairobi,1127521
33,Male,Single,PhD,10.856429828640946,1,3,Product Manager,Data,Junior,Permanent,Remote,5,5,1.9,Medium,Lagos,978197
54,Female,Single,Bachelor,4.228627988912739,5,4,Data Analyst,Security,Junior,Permanent,Onsite,5,4,11.5,Large,Kigali,605839
54,Female,Married,Master,9.168399438571559,4,4,DevOps Engineer,Product,Senior,Permanent,Hybrid,2,4,9.1,Large,Nairobi,1411287
55,Other,Single,High School,11.54061746247213,10,4,DevOps Engineer,Security,Junior,Contract,Remote,5,7,21.1,Small,Johannesburg,1419569
58,Female,Single,MSc,10.00500265242196,4,2,Software Engineer,Engineering,Junior,Contract,Remote,1,3,10,Small,Lagos,883339
23,Male,Married,MSc,3.837459586217007,8,4,Product Manager,Security,Junior,Permanent,Hybrid,5,4,16.6,Small,Nairobi,632207
26,Female,Married,high school ,4.267094500650527,2,1,Product Manager,IT,Junior,Permanent,Hybrid,3,9,12.8,Small,Lagos,633533
39,Male,Married,BSc,8.740013798698579,10,5,Data Analyst,Product,Junior,Contract,Onsite,1,3,5.4,Large,Johannesburg,985756
23,Female,Single,bachelor ,13.501361248500398,10,0,Product Manager,Operations,Senior,Permanent,Onsite,2,6,1.9,Large,Lagos,1399726
38,Male,Single,ph.d,7.056660637529687,4,2,IT Support,Data,Mid,Permanent,Onsite,4,4,2.8,Medium,Nairobi,823758
59,Male,Married,high school ,6.338689122681704,1,2,Data Analyst,Security,Mid,Permanent,Onsite,3,7,13.2,Small,Lagos,940382
29,Female,Single,Bachelor,1.521530139548335,2,0,Software Engineer,Operations,Junior,Permanent,Onsite,1,5,3,Medium,Kigali,639671
32,Male,Married,High School,5.542852480703198,10,1,Software Engineer,Data,Junior,Permanent,Hybrid,4,3,12.7,Medium,Johannesburg,746716
25,Female,Married,BSc,4.1390473843288484,10,2,Data Scientist,Security,Senior,Permanent,Hybrid,1,5,12.4,Medium,Nairobi,1189550
23,Female,Married,Bachelor,7.108797496731637,3,2,IT Support,Operations,Junior,Permanent,Hybrid,3,5,20.6,Large,Nairobi,622957
31,Male,Single,bachelor ,0.9487040282593284,1,4,DevOps Engineer,IT,Senior,Contract,Hybrid,5,6,13.1,Medium,Kigali,920587
50,Male,Married,bachelor ,5.685638182425162,2,5,IT Support,Security,Mid,Permanent,Onsite,2,5,9.4,Small,Nairobi,807835
24,Female,Married,Master,2.9642626169552546,7,3,Software Engineer,IT,Mid,Permanent,Remote,1,9,5.9,Medium,Nairobi,1191060
25,Male,Married,MSc,10.760917223355394,10,2,Product Manager,Engineering,Junior,Permanent,Onsite,2,2,5,Medium,Nairobi,886822
21,Female,Married,MSc,3.5633105684940682,10,5,DevOps Engineer,Operations,Mid,Permanent,Hybrid,1,6,10.7,Large,Nairobi,1331030
47,Female,Single,PhD,4.710603049401029,6,1,IT Support,Engineering,Senior,Contract,Hybrid,1,5,8.1,Small,Johannesburg,907172
48,Female,Single,Bachelor,8.128506103818433,2,3,IT Support,Operations,Junior,Permanent,Onsite,4,5,3.9,Large,Johannesburg,611443
49,Female,Married,BSc,5.185137689984302,1,0,Product Manager,IT,Junior,Permanent,Remote,3,9,9.6,Medium,Lagos,663433
38,Female,Single,Master,16.437810489945296,10,2,Data Analyst,Engineering,Mid,Permanent,Remote,1,3,11.5,Medium,Kigali,1429372
32,Female,Single,Master,10.722060629117689,9,1,Product Manager,Data,Mid,Contract,Onsite,4,7,14.7,Large,Kigali,1141407
33,Female,Single,PhD,7.068826313256873,1,5,Data Scientist,Security,Mid,Permanent,Hybrid,3,8,0.5,Small,Kigali,1173613
22,Female,Single,BSc,8.47240554178802,10,0,Data Scientist,Security,Mid,Permanent,Remote,3,3,4.7,Large,Kigali,1165489
57,Male,Married,BSc,,5,4,DevOps Engineer,IT,Mid,Permanent,Remote,1,0,3.4,Large,Lagos,900490
36,Male,Divorced,High School,11.926900694841983,9,4,Software Engineer,Product,Junior,Permanent,Hybrid,3,4,13.3,Medium,Lagos,1178631
44,Female,Single,High School,9.04758667906868,9,3,Data Analyst,IT,Junior,Permanent,Onsite,3,3,13.4,Large,Lagos,1123982
55,Male,Married,Master,6.70736870829031,6,0,IT Support,IT,Senior,Permanent,Onsite,5,4,13.4,Large,Nairobi,1005896
42,Male,Married,BSc,9.263398731017684,3,3,DevOps Engineer,Product,Mid,Permanent,Onsite,2,4,18.9,Small,Kigali,1150666
56,Male,Married,Master,9.751396975371227,2,0,Software Engineer,Operations,Senior,Permanent,Hybrid,5,7,6.9,Small,Nairobi,1250548
31,Female,Single,ph.d,5.334509930655004,3,5,Software Engineer,Product,Senior,Permanent,Remote,3,6,15.5,Medium,Johannesburg,1095840
49,Male,Married,PhD,8.520648164647003,1,0,DevOps Engineer,Operations,Junior,Permanent,Hybrid,5,4,12.8,Medium,Nairobi,768832
55,Male,Divorced,MSc,11.194898165946801,3,4,DevOps Engineer,Engineering,Senior,Permanent,Remote,5,5,0,Small,Johannesburg,1328119
35,Male,Single,MSc,8.81959097280886,2,3,IT Support,Engineering,Senior,Permanent,Remote,4,7,10.2,Small,Nairobi,1051359
51,Female,Married,Master,5.989576051050644,8,4,IT Support,Engineering,Mid,Permanent,Onsite,2,13,14.7,Small,Nairobi,965967
36,Male,Divorced,Master,8.186603046631468,10,0,Product Manager,Product,Junior,Permanent,Hybrid,1,4,8,Large,Kigali,954814
30,Male,Married,High School,12.528956254490538,7,4,Data Scientist,Operations,Senior,Permanent,Onsite,1,9,9.6,Medium,Johannesburg,1632624
52,Male,Married,MSc,10.135903764061805,1,3,IT Support,Data,Senior,Permanent,Remote,4,4,8.6,Large,Nairobi,1105699
22,Male,Divorced,BSc,2.3477313829118307,1,3,Product Manager,IT,Mid,Permanent,Remote,1,3,20.3,Small,Kigali,735696
44,Female,Single,MSc,9.346735256849685,5,1,Data Scientist,Product,Mid,Permanent,Onsite,5,3,12.8,Small,Johannesburg,1033133
43,Female,Married,Master,8.816631620767424,4,4,Data Analyst,Engineering,Mid,Contract,Hybrid,3,5,16,Small,Johannesburg,829086
22,Male,Single,PhD,11.656454094846278,8,1,Data Analyst,Data,Junior,Permanent,Hybrid,5,3,17.5,Small,Johannesburg,1069225
58,Male,Single,Bachelor,7.131278051719203,8,0,Data Analyst,Operations,Senior,Permanent,Hybrid,5,5,13.1,Small,Nairobi,1091867
51,Female,Married,PhD,5.522638834405258,3,5,IT Support,Operations,Senior,Permanent,Onsite,4,6,7.5,Large,Kigali,954466
46,Male,Single,MSc,1.527340742172231,5,4,Data Scientist,Operations,Junior,Permanent,Onsite,2,7,12.3,Small,Nairobi,616476
49,Male,Single,High School,4.22162237203485,7,2,DevOps Engineer,Product,Mid,Permanent,Remote,5,7,10.5,Large,Johannesburg,953685
23,Male,Single,Bachelor,11.831782279009177,8,1,Data Scientist,IT,Mid,Permanent,Hybrid,4,5,9.5,Small,Lagos,1006764
34,Male,Single,bachelor ,7.791825946796721,3,3,Data Analyst,IT,Junior,Contract,Onsite,4,6,6.5,Large,Nairobi,750543
45,Male,Single,ph.d,6.600848746292094,8,1,Software Engineer,Data,Senior,Permanent,Remote,3,6,8.6,Small,Lagos,1398648
21,Female,Married,Master,12.182495130370222,10,4,Data Scientist,Security,Junior,Permanent,Onsite,4,3,0,Small,Lagos,1053859
23,Male,Single,MSc,11.35840986938394,9,1,Data Scientist,Engineering,Junior,Permanent,Remote,5,3,14.4,Small,Kigali,1178629
46,Male,Married,BSc,4.057017785487961,3,3,Product Manager,Security,Senior,Permanent,Hybrid,1,7,3.4,Small,Johannesburg,1153156
38,Male,Married,Bachelor,11.803985334505336,2,1,Data Analyst,Security,Junior,Permanent,Remote,1,3,11,Medium,Nairobi,582736
29,Male,Single,BSc,0.36567587728345075,2,1,Software Engineer,Security,Mid,Permanent,Onsite,5,7,13.9,Medium,Lagos,690529
58,Male,Married,MSc,8.838179767601693,5,2,Product Manager,Engineering,Senior,Permanent,Onsite,1,6,16.5,Medium,Nairobi,1309414
43,Male,Married,ph.d,8.36523358957547,10,0,Software Engineer,Engineering,Mid,Permanent,Hybrid,3,8,9.8,Medium,Johannesburg,994894
41,Male,Single,ph.d,11.599127650553822,1,3,DevOps Engineer,Engineering,Junior,Permanent,Hybrid,2,5,19.8,Medium,Lagos,794533
21,Female,Divorced,PhD,8.524046704982027,6,0,Software Engineer,Data,Junior,Permanent,Onsite,4,3,17.6,Medium,Kigali,849839
41,Female,Married,BSc,6.0217592047879585,7,2,DevOps Engineer,Data,Senior,Permanent,Onsite,2,3,9,Large,Kigali,1409874
47,Male,Single,MSc,6.337749035799676,5,5,Software Engineer,Operations,Mid,Permanent,Hybrid,1,9,18.8,Large,Nairobi,1184248
26,Male,Married,bachelor ,17.772995946973143,8,5,IT Support,Product,Mid,Permanent,Onsite,2,9,6.1,Large,Lagos,1473408
56,Female,Married,BSc,7.330561791926387,6,4,Data Scientist,IT,Junior,Permanent,Hybrid,3,5,10,Small,Lagos,1162470
48,Male,Married,bachelor ,9.388302767790215,1,4,Data Scientist,Security,Senior,Permanent,Remote,1,5,7.3,Large,Kigali,1211556
37,Male,Married,Bachelor,,9,2,Product Manager,Data,Mid,Permanent,Onsite,4,5,17.1,Large,Lagos,995303
23,Female,Single,High School,3.690572407381275,5,4,DevOps Engineer,Security,Mid,Contract,Hybrid,5,2,10.3,Medium,Nairobi,1092967
32,Female,Divorced,BSc,9.075072178524499,5,4,Software Engineer,IT,Mid,Permanent,Onsite,3,5,8.9,Medium,Lagos,812098
59,Male,Married,high school ,0.5419099059144363,1,1,Software Engineer,Operations,Senior,Permanent,Onsite,1,3,18.6,Small,Kigali,804332
32,Male,Married,Master,9.197595334669005,5,1,Data Scientist,Operations,Junior,Contract,Remote,3,8,8.8,Small,Johannesburg,701218
22,Female,Single,BSc,4.099498582329058,3,1,DevOps Engineer,Security,Senior,Permanent,Hybrid,5,10,11.9,Large,Johannesburg,1103452
42,Male,Married,high school ,2.8645947601780968,10,5,Software Engineer,Data,Junior,Permanent,Remote,4,3,13.1,Small,Lagos,1022892
43,Female,Married,PhD,4.084654985487093,3,2,Software Engineer,Engineering,Junior,Permanent,Remote,2,2,4.7,Medium,Johannesburg,585220
50,Male,Married,BSc,13.110155432577445,10,5,Software Engineer,Product,Junior,Permanent,Remote,3,8,10.6,Medium,Johannesburg,1231527
25,Male,Married,high school ,8.333671685961114,8,4,Data Analyst,IT,Junior,Permanent,Remote,5,3,4.2,Medium,Kigali,702525
29,Male,Married,High School,3.358254488996299,9,0,Data Analyst,IT,Mid,Permanent,Onsite,3,2,12.2,Medium,Lagos,850025
41,Female,Single,high school ,10.10135940923243,6,5,Data Analyst,Operations,Junior,Permanent,Hybrid,5,7,6.6,Medium,Nairobi,1008536
31,Female,Married,High School,10.318953376367487,3,3,DevOps Engineer,IT,Junior,Permanent,Remote,3,6,12.3,Large,Kigali,893854
25,Male,Single,Bachelor,5.474767596789437,8,4,DevOps Engineer,Engineering,Senior,Permanent,Onsite,5,2,13.6,Medium,Kigali,1388854
55,Female,Single,Bachelor,10.836694500381295,3,5,Product Manager,Data,Senior,Permanent,Hybrid,2,5,11.4,Medium,Johannesburg,1347039
47,Female,Single,High School,11.026998542392942,7,2,Software Engineer,Product,Junior,Permanent,Hybrid,3,5,8.9,Medium,Lagos,1125798
22,Female,Married,MSc,10.40532786938693,2,1,Data Analyst,Product,Junior,Contract,Onsite,2,3,11.2,Large,Johannesburg,585815
44,Female,Married,MSc,4.304991867043771,6,3,Data Analyst,Engineering,Junior,Permanent,Remote,5,5,18.8,Large,Johannesburg,660586
51,Male,Single,ph.d,2.283792428896713,8,5,IT Support,IT,Senior,Contract,Onsite,3,10,14.7,Medium,Lagos,937502
53,Male,Single,BSc,0.22853070319615032,3,3,Product Manager,Engineering,Junior,Permanent,Hybrid,3,4,11.3,Small,Nairobi,541446
59,Female,Divorced,bachelor ,4.377941443409808,9,3,Data Analyst,Product,Mid,Contract,Remote,5,7,14.7,Medium,Johannesburg,821274
50,Female,Married,BSc,5.52875616652146,9,0,Data Analyst,Engineering,Junior,Permanent,Hybrid,2,7,5.3,Large,Nairobi,724856
57,Male,Single,PhD,5.854255655529315,3,5,Data Analyst,Product,Senior,Permanent,Remote,5,8,14.4,Small,Johannesburg,962688
48,Male,Married,PhD,6.811185916993841,3,5,IT Support,IT,Mid,Permanent,Remote,4,9,10.5,Large,Lagos,891616
51,Other,Married,bachelor ,13.93195419684039,5,1,IT Support,Security,Junior,Permanent,Onsite,5,2,11.6,Medium,Johannesburg,779871
31,Male,Divorced,PhD,5.641691307073705,9,1,Product Manager,Product,Junior,Permanent,Remote,2,4,11,Medium,Kigali,822085
43,Female,Single,bachelor ,6.804903533641304,1,1,Software Engineer,Engineering,Senior,Permanent,Remote,4,3,3.8,Small,Kigali,924207
22,Male,Single,bachelor ,,1,1,Software Engineer,Operations,Junior,Contract,Onsite,4,5,19.3,Large,Kigali,598468
47,Female,Single,PhD,15.911885858152162,1,4,DevOps Engineer,Product,Junior,Contract,Remote,4,5,3.6,Large,Johannesburg,1064412
55,Male,Single,high school ,1.736370397219555,4,3,Product Manager,Operations,Junior,Permanent,Onsite,4,4,4.7,Small,Kigali,606196
22,Male,Married,bachelor ,4.172581182042574,7,3,DevOps Engineer,Operations,Mid,Contract,Hybrid,3,3,13.5,Large,Nairobi,737892
59,Male,Married,High School,9.78288818748066,2,3,Software Engineer,Operations,Mid,Permanent,Hybrid,1,5,10.8,Large,Johannesburg,993697
57,Female,Married,High School,7.984769752872698,3,2,Data Scientist,Engineering,Junior,Permanent,Onsite,5,5,5.9,Large,Johannesburg,791176
41,Female,Divorced,PhD,13.572745081196281,4,1,DevOps Engineer,Engineering,Mid,Contract,Remote,4,5,12.5,Large,Nairobi,1018891
25,Female,Married,bachelor ,9.88005462291003,1,4,Software Engineer,IT,Mid,Contract,Hybrid,3,4,2.5,Medium,Lagos,960367
41,Male,Single,Master,6.67486379504856,2,4,IT Support,Product,Mid,Permanent,Hybrid,2,2,11.7,Large,Johannesburg,551802
49,Female,Single,BSc,11.176335475377433,2,5,IT Support,Security,Senior,Permanent,Remote,4,8,6.1,Large,Johannesburg,1320577
40,Female,Married,Master,11.645231783473491,6,5,Data Analyst,Data,Junior,Permanent,Remote,4,0,10.9,Medium,Johannesburg,927884
58,Female,Single,bachelor ,4.359364954471449,4,2,IT Support,Security,Mid,Permanent,Onsite,2,9,5.3,Small,Lagos,626171
40,Female,Married,bachelor ,10.852117544656958,7,2,Data Scientist,Operations,Junior,Contract,Onsite,1,9,6.8,Small,Johannesburg,4167436
45,Male,Single,MSc,6.1109553492063595,8,5,Data Scientist,Product,Mid,Permanent,Hybrid,1,4,12.6,Small,Kigali,1093783
22,Female,Married,High School,6.586088369657989,2,5,Data Scientist,Operations,Mid,Permanent,Remote,3,7,9.1,Small,Nairobi,992166
52,Female,Married,ph.d,7.5717331321156225,2,3,Data Analyst,Security,Mid,Permanent,Remote,2,6,16.8,Small,Nairobi,720166
46,Female,Single,Bachelor,5.476876510636988,5,3,Software Engineer,IT,Mid,Permanent,Remote,1,8,13.2,Small,Kigali,976078
26,Female,Married,bachelor ,5.26163540869595,4,3,Data Analyst,Engineering,Junior,Permanent,Onsite,4,5,8.2,Large,Johannesburg,584964
23,Male,Single,ph.d,10.938883392994768,10,3,IT Support,Security,Mid,Permanent,Onsite,4,2,12.6,Medium,Johannesburg,1122834
53,Female,Single,BSc,0.8842443785996679,2,5,Data Scientist,Security,Junior,Permanent,Onsite,5,6,17.9,Large,Nairobi,552426
21,Male,Married,bachelor ,2.7534922181632497,9,3,Data Analyst,Data,Junior,Permanent,Hybrid,5,6,16.8,Medium,Johannesburg,477759
25,Male,Single,Master,9.698935932441968,9,5,DevOps Engineer,Security,Senior,Permanent,Remote,1,2,4,Medium,Johannesburg,1515758
33,Female,Married,High School,6.7084021633633775,10,1,Data Analyst,Engineering,Junior,Permanent,Onsite,5,7,0,Medium,Nairobi,1022642
39,Male,Single,High School,10.966050608091132,4,4,Data Scientist,IT,Mid,Permanent,Remote,3,2,8.9,Large,Nairobi,1342761
32,Male,Married,BSc,8.431729112493828,2,1,Product Manager,IT,Junior,Permanent,Onsite,5,5,7.9,Small,Kigali,704351
45,Female,Married,BSc,1.6651813638253907,3,4,Data Scientist,Operations,Junior,Permanent,Remote,3,11,18.9,Medium,Kigali,429172
55,Male,Single,ph.d,7.251337677110344,8,0,Product Manager,Engineering,Mid,Permanent,Hybrid,4,5,10,Small,Nairobi,1010308
32,Male,Single,High School,9.138191204356866,8,0,Data Scientist,Engineering,Junior,Permanent,Hybrid,1,9,6.7,Large,Nairobi,1127833
50,Male,Married,Bachelor,7.936158634133282,7,0,Software Engineer,Data,Senior,Permanent,Hybrid,3,7,2,Medium,Johannesburg,1398911
